"ID","Language_ID","Primary_Text","Analyzed_Word","Gloss","Translated_Text","Meta_Language_ID","LGR_Conformance","Comment","LGR_Conformance_Level","Language_Name","Abbreviations","Corpus_Reference","Source","Contribution_ID"
"otc1-02_tci20120922a-08_masu-a1613","wara1294","nzenme menz zöbthé fefe mobo sathora","nzenme	menz	zöbthé	fefe	mobo	sa\thor/a","1NSG.POSS	story_man	first	really	where.ALL	3SG.M:PST:PFV\appear","where our ancestor first arrived.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1614","wara1294","menz frükakmenzo fthé kwankwirwrmth","menz	frü	-kak	=me	=nzo	fthé	kwan\kwir/wrmth","story_man	alone	-DISTR	=INS	=ONLY	when	2|3PL:PST:DUR:VENT\run","The ancestors came one by one,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1615","wara1294","mrn frükakmenzo","mrn	frü	-kak	=me	=nzo","family	alone	-DISTR	=INS	=ONLY","each clan.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1616","wara1294","menz berä mayawa bagu sagara","menz	b=	e\rä/	mayawa	bagu	sagara","story_man	MED=	2|3PL:NPST:IPFV\be	PN	PN	PN","There were different ancestors of the Mayawa, the Bangu, and the Sangara.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1619","wara1294","nafanme mothme zumarwrmth nimame kwakwirwrmth","nafanme	moth	=me	zu\mar/wrmth	nima	=me	kwa\kwir/wrmth","3NSG.POSS	path	=INS	2|3PL>3SG.F:PST:DUR\see	like_this	=INS	2|3PL:PST:DUR\run","They were looking for their way when they came.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1620","wara1294","kar fthé thunthorakwrmth","kar	fthé	thun\thorak/wrmth","village	when	2|3PL>2|3PL:PST:DUR:VENT\search","They were looking for a place (to settle down).","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1621","wara1294","nzenmenz zä zf ŋankwira","nzen-	menz	zä	zf	ŋan\kwir/a","1NSG:POSS-	story_man	PROX	ABSC	SG:PST:IPFV:VENT\run","Our ancestor came to this place here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1622","wara1294","komo foba fthé kwankwirwrm","komo	foba	fthé	kwan\kwir/wrm","PLN	DIST:ABL	when	2|3SG:PST:DUR:VENT\run","He came from Komo and","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1623","wara1294","swänze bä zänrita","swänze	bä	zän\rit/a","PLN	MED	SG:PST:PFV:VENT\cross","he crossed over (the creek) at Swänze.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1624","wara1294","mare komnzo bithn bä mä zänrita","mare	komnzo	b=	y\thn/	bä	mä	zän\rit/a","log_bridge	still	MED=	3SG.M:NPST:IPFV\lie_down	MED	where	SG:PST:PFV:VENT\cross","That log bridge is still there, where he went across.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1626","wara1294","zä zf ŋakwira zf zyé","zä	zf	ŋa\kwir/a	zf	z=	\yé/","PROX	ABSC	SG:PST:IPFV\run	ABSC	PROX=	3SG.M:NPST:IPFV\be","Then he came right here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1627","wara1294","sathora zyé ymd foba zankarisa afa kfokfo","sa\thor/a	z=	\yé/	ymd	foba	zan\karis/a	afa_kfokfo","3SG.M:PST:PFV\appear	PROX=	3SG.M:NPST:IPFV\be	bird	DIST:ABL	SG:PST:PFV:VENT\hear	butcherbird","He arrived here and heard a butcherbird calling out:","stan1293","WORD_ALIGNED","afa kfokfo 'hooded butcherbird' (Cracticus cassicus)","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1628","wara1294","""kar töna bä rä brä""","kar	töna	bä	\rä/	b=	\rä/","place	high_ground	MED	3SG.F:NPST:IPFV\be	MED=	3SG.F:NPST:IPFV\be","""This is a place on the high_ground.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1629","wara1294","santhora zamara yf zwärako kar yf masu","san\thor/a	za\mar/a	yf	zwä\r/ako	kar	yf	masu","3SG.M:PST:PFV:VENT\appear	SG>3SG.F:PST:PFV\see	name	SG>3SG.F:IO:PST:PFV:AND\give	village	name	PLN","He looked at the place, and he gave the name Masu to it.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1630","wara1294","wati, nimame komnzo zäritako ziyaro","wati	nima	=me	komnzo	zä\rit/ako	z=	ya\r/o","then	like_this	=INS	only	SG:PST:PFV:AND\cross	PROX=	3SG.M:PST:IPFV:AND\be","Then he continued further saying:","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1631","wara1294","nimame kwa n komnzo wiyako","nima	=me	kwa	n	komnzo	w\yak/o","like_this	=INS	FUT	IMN	only	1SG:NPST:IPFV:AND\walk","""I will try and walk a little further.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1632","wara1294","fi yakako farem kar afa kfo kfo mane zakarisa","fi	\yak/ako	farem_kar	afa_kfokfo	mane	za\karis/a","3.ABS	3SG.M:PST:IPFV:AND\walk	PLN	butcherbird	which	SG>3SG.F:PST:PFV\hear","He got to Faremkar, when he heard the butcherbird again:","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1634","wara1294","""kar bä rä brä""","kar	bä	\rä/	b=	\rä/","village	MED	3SG.F:NPST:IPFV\be	MED=	3SG.F:NPST:IPFV\be","""There is a settlement there.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1635","wara1294","yakako nima n sräzigrthm ""kabe z zämsa""","\yak/ako	nima	n	srä\zigrthm/	kabe	z	zä\ms/a","3SG.M:PST:IPFV:AND\walk	like_this	IMN	3SG.F:IRR:PFV\look	man	ALR	SG:PST:PFV\sit","He walked further and he looked around ""Someone has settled here already.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1636","wara1294","kabe zöbthwé z zämsa ane fof farem","kabe	zöbthé	=wä	z	zä\ms/a	ane	fof	farem","man	first	=EMPH	ALR	SG:PST:PFV\sit	DEM	EMPH	PLN","The ancestor of the Farem clan had settled down there first","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1637","wara1294","farem thdma bres orot","farem	thd	=ma	bres	orot","PLN	middle	=CHAR	PN	PN","at the center Faremkar, from Bres and Orot.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1639","wara1294","nafane menz zöbthé z zämsa","nafane	menz	zöbthé	z	zä\ms/a","3SG.POSS	story_man	first	ALR	SG:PST:PFV\sit","Their ancestor had settled there first.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1640","wara1294","thartharfa näbun mane thwaniyakm nima wazu berä muthrata","tharthar	=fa	näbun	mane	thwan\yak/m	nima	wazu	b=	e\rä/	muthrata","beside	=ABL	INDF	which	2|3PL:PST:DUR:VENT\come	like_this	PLN	MED=	2|3PL:NPST:IPFV\be	PLN","Others like the Wazu clan and Muthérata clan settled on the side (of Faremkar).","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1642","wara1294","kar yf fä z erä","kar	yf	fä	z	e\rä/","place	name	DIST	ALR	2|3PL:NPST:IPFV\be","They have named places of their own there,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1643","wara1294","kar yf rä wazu farem kar thartharfa","kar	yf	\rä/	wazu	farem_kar	tharthar	=fa","place	name	3SG.F:NPST:IPFV\be	PLN	PLN	beside	=ABL","for example Wazu right beside Faremkar.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1645","wara1294","neba tharthar foba bräro muthrata","neba	tharthar	foba	b=	\rä/ro	muthrata","opposite	beside	DIST:ABL	MED=	3SG.F:NPST:IPFV:AND\be	PLN","And there is Muthérata on the other side.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1646","wara1294","neba wazi zba zünrä fisor bthan","neba	wazi	zba	z=	wn\rä/	fisor_bthan","opposite	side	PROX:ABL	PROX=	3SG.F:NPST:IPFV:VENT\be	PLN","And on the other side, in this direction, is Fisor Béthan.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1648","wara1294","ane fof nzenme menz moba zänbrima","ane	fof	nzenme	menz	moba	zän\brim/a","DEM	EMPH	1NSG.POSS	story_man	where.ABL	SG:PST:PFV:VENT\return","That was the place from where our ancestor returned.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1649","wara1294","kma zanmara keke kabe z zäms zäbrimo","kma	zan\mar/a	keke	kabe	z	zä\ms/	zä\brim/o","POT	SG>3SG.F:PST:PFV:VENT\see	NEG	man	ALR	2|3SG:RPST:PFV\sit	SG:PST:PFV:AND\return","He must have looked (and said) ""Someone has settled here already.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1651","wara1294","watik yfnzo zwänra fisor bthan","watik	yf	=nzo	zwän\r/a	fisor_bthan","then	name	=ONLY	SG>3SG.F:IO:PST:PFV:VENT\give	PLN","So he only named that place Fisor Béthan,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1652","wara1294","zänbrima zbo zf masu","zän\brim/a	zbo	zf	masu","SG:PST:PFV:VENT\return	PROX:ALL	ABSC	PLN","and then he returned here to Masu.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1654","wara1294","zf rä ane menz kar","zf	\rä/	ane	menz	kar","ABSC	3SG.F:NPST:IPFV\be	DEM	story_man	place","This is the story place right here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1655","wara1294","zä zf zämsa zf nzenme menz","zä	zf	zä\ms/a	zf	nzenme	menz","PROX	ABSC	SG:PST:PFV\sit	ABSC	1NSG.POSS	story_man","Our ancestor settled down right here,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1657","wara1294","masu mayawanme menz","masu	mayawa	=aneme	menz","PLN	PN	=POSS.NSG	story_man","the ancestor of the Masu Mayawas.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1658","wara1294","edawä mrn mrzar mayawa a banibani mayawa","eda	=wä	mrn	mrzar	mayawa	a	banibani	mayawa","two	=EMPH	family	PN	PN	and	PN	PN","There are two families: Mérzar Mayawa and Banibani Mayawa.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1661","wara1294","zä fof zämsa","zä	fof	zä\ms/a","PROX	EMPH	SG:PST:PFV\sit","He settled down right here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1662","wara1294","nafane msaksi zn zane zf rä","nafane	msak	-si	zn	zane	zf	\rä/","3SG.POSS	sit	-NMLZ	place	DEM:PROX	ABSC	3SG.F:NPST:IPFV\be","His house was right here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1663","wara1294","zane zf kar töna rä no trkr kafar fthé rera","zane	zf	kar	töna	\rä/	no	trkr	kafar	fthé	\rä/ra","DEM:PROX	ABSC	place	high_ground	3SG.F:NPST:IPFV\be	water	flood	big	when	3SG.F:PST:IPFV\be","This is a high place. When the water level rises in the rainy season,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1664","wara1294","zane faf zn ke nof zafafa","zane	faf	zn	keke	no	=f	za\faf/a","DEM:PROX	place	place	NEG	water	=ERG.SG	SG>3SG.F:PST:PFV\hold","this place is not affected by the water.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1665","wara1294","nä karnzo nof thefafa","nä	kar	=nzo	no	=f	the\faf/a","INDF	place	=ONLY	water	=ERG.SG	SG>2|3PL:PST:PFV\hold","Only other places are affected,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1667","wara1294","zane keke masu","zane	keke	masu","DEM:PROX	NEG	PLN","not Masu here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1668","wara1294","manema nzräkorth masu kar","mane	=ma	nzrä\ko/rth	masu	kar","which	=CHAR	2|3PL>1PL:IRR:PFV\speak	PLN	village","This is why they call us Masu people.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1669","wara1294","masu kar ni zf nrä","masu	kar	ni	zf	n\rä/","PLN	village	1NSG	ABSC	1PL:NPST:IPFV\be","We are the Masu people.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1670","wara1294","kar yf zane zf rä masu","kar	yf	zane	zf	\rä/	masu","place	name	DEM:PROX	ABSC	3SG.F:NPST:IPFV\be	PLN","It is based on this place Masu.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1671","wara1294","fz rera zane kafar fz","fz	\rä/ra	zane	kafar	fz","forest	3SG.F:PST:IPFV\be	DEM:PROX	big	forest","There used to be a dense forest here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1672","wara1294","daor zufarwrmth zane brä fz","dao	=r	zu\far/wrmth	zane	b=	\rä/	fz","garden	=PURP	2|3PL>3SG.F:PST:DUR\fell	DEM:PROX	MED=	3SG.F:NPST:IPFV\be	forest","They cut down the forest to create gardens.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1674","wara1294","zena keke nima rä fz brä","zena	keke	nima	\rä/	fz	b=	\rä/","today	NEG	like_this	3SG.F:NPST:IPFV\be	forest	MED=	3SG.F:NPST:IPFV\be","Today there is no more forest here,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1675","wara1294","zena yusi frnzo rä","zena	yusi	fr	=nzo	\rä/","today	grass	post	=ONLY	3SG.F:NPST:IPFV\be","only savannah grass.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1676","wara1294","kafar fz rera zane","kafar	fz	\rä/ra	zane","big	forest	3SG.F:PST:IPFV\be	DEM:PROX","It used to be a thick forest.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1677","wara1294","ŋafyé ethawä erera","ŋafy	=é	etha	=wä	e\rä/ra","father	=ABS.NSG	few	=EMPH	2|3PL:PST:IPFV\be","In our fathers generation, there were only few people.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1678","wara1294","foba we enrera","foba	we	en\rä/ra","DIST:ABL	also	2|3PL:PST:IPFV:VENT\be","All the way back.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1680","wara1294","bada ethäwä erera ŋafyé ethäwä enrera we foba nanfiyokwath","bada	etha	=wä	e\rä/ra	ŋafy	=é	etha	=wä	en\rä/ra	we	foba	nan\fiyok/wath","ancestor	few	=EMPH	2|3PL:PST:IPFV\be	father	=ABS.NSG	few	=EMPH	2|3PL:PST:IPFV:VENT\be	also	DIST:ABL	2|3PL>1PL:PST:IPFV:VENT\make","There were only a few people in the generation of our ancestors and fathers. They made us what we are today.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1681","wara1294","ni zena znrä tüfr","ni	zena	z=	n\rä/	tüfr","1NSG	today	PROX=	2SG:NPST:IPFV\be	plenty","And we are now many people.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1682","wara1294","niwä komnzo ŋarake bäfiyokwre we","ni	=wä	komnzo	ŋarake	b=	ä\fiyok/wre	we","1NSG	=EMPH	still	garden	MED=	1PL>2|3PL:NPST:IPFV\make	also","We are still gardening here,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1683","wara1294","zane faf znen zf zerä","zane	faf	zn	=en	zf	z=	e\rä/","DEM:PROX	place	place	=LOC	ABSC	PROX=	2|3PL:NPST:IPFV\be","right here, in this place.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1684","wara1294","zagathinzake kwa we","za\gathinz/ake	kwa	we","1PL>3SG.F:PST:PFV\leave	FUT	also","We are leaving this place alone (to grow back),","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1685","wara1294","bä nzfräro ŋazäthe nä bad bäne bä mane eräro","bä	nzf\rä/ro	ŋazäthe	nä	bad	bäne	bä	mane	e\rä/ro","MED	1PL:RPST:IPFV:AND\be	ŋazäthe	INDF	ground	PH.ABS	MED	which	2|3PL:NPST:IPFV:AND\be","and we (have gardens) there at ŋazäthe, where we also have some land.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1686","wara1294","bad tnztnz nzenme bä mane eräro bä fof nzfrä","bad	tnz~	tnz	nzenme	bä	mane	e\rä/ro	bä	fof	nzf\rä/","ground	REDUP	short	1NSG.POSS	MED	which	2|3PL:NPST:IPFV:AND\be	MED	EMPH	1PL:RPST:IPFV\be","We have a small piece of land there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1687","wara1294","e fthmäsü zabthe bä we kwanbrigwre we znrä zena","e	fthmäsü	za\bth/e	bä	we	kwan\brig/wre	we	z=	n\rä/	zena","until	meanwhile	1PL>3SG.F:RPST:PFV\finish	MED	also	1PL:RPST:IPFV:VENT\return	also	PROX=	1PL:NPST:IPFV\be	today","When we have used up the land there, we will return here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1688","wara1294","zane ysakwren zf zathkäfe zrä ŋarake thunbrigwre zena","zane	ysakwr	=en	zf	za\thkäf/e	z=	\rä/	ŋarake	thun\brig/wre	zena","DEM:PROX	rainy_season	=LOC	ABSC	1PL>3SG.F:PST:PFV\start	PROX=	3SG.F:NPST:IPFV\be	garden	1PL>2|3PL:RPST:IPFV:VENT\return	today","We have already started to bring back the gardens back here this season.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1689","wara1294","wawa mnz bthuwore","wawa	mnz	b=	thu\wor/e","round_yam	house	MED=	1PL>2|3PL:RPST:IPFV\plant","We have built some storage houses there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1690","wara1294","fof we zathkäfe we fof ŋarakeme fof","fof	we	za\thkäf/e	we	fof	ŋarake	=me	fof","EMPH	also	1PL>3SG.F:PST:PFV\start	also	EMPH	garden	=INS	EMPH","Next, we start with the actual design of the gardens,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1692","wara1294","ŋarake thikysime","ŋarake	thiky	-si	=me","garden	tie_fence	-NMLZ	=INS","and building the fence.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1693","wara1294","watik trikasi masuanema nima zf rä brä","watik	trikasi	masu	=ane	=ma	nima	zf	\rä/	b=	\rä/","then	story	PLN	=POSS.SG	=CHAR	like_this	ABSC	3SG.F:NPST:IPFV\be	MED=	3SG.F:NPST:IPFV\be","This is the story about Masu.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1694","wara1294","ni zf kar zf rä zf masu manema nzräkorth masu kar","ni	zf	kar	zf	\rä/	zf	masu	mane	=ma	nzrä\ko/rth	masu	kar","1NSG	ABSC	place	ABSC	3SG.F:NPST:IPFV\be	ABSC	PLN	which	=CHAR	2|3PL>1PL:IRR:PFV\speak	PLN	place","This place here is Masu, and that is why they called us Masu people.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1695","wara1294","ni masu kar zf nrä zf","ni	masu	kar	zf	n\rä/	zf","1NSG	PLN	place	ABSC	1PL:NPST:IPFV\be	ABSC","We are the Masu people.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1696","wara1294","trikasi fof zwaythk katan brä nimame","trikasi	fof	zwa\ythk/	katan	b=	\rä/	nima	=me","story	EMPH	3SG.F:RPST:PFV\come_to_end	small	MED=	3SG.F:NPST:IPFV\be	like_this	=INS","The story ends like_this.","stan1293","WORD_ALIGNED","CD asks: rma kabe zefarath zane karfa? ""Why did the people leave this place?""","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1698","wara1294","zba kabe bänema zefarath","zba	kabe	bäne	=ma	ze\far/ath","PROX:ABL	man	PH	=CHAR	2|3PL:PST:PFV\set\_off","The people left because,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1699","wara1294","zöbthé mane thfrärm fthé","zöbthé	mane	thf\rä/rm	fthé","first	which	2|3PL:PST:DUR\be	when","when they were living here first,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1700","wara1294","kafmd kwot fthé keke zfrärm","kafmd	kwot	fthé	keke	zf\rä/rm","government	properly	when	NEG	3SG.F:PST:DUR\be","there was no government.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1701","wara1294","wati, frükakmenzo kabe thwamnzrmo katan karen","wati	frü	-kak	=me	=nzo	kabe	thwa\m/nzrmo	katan	kar	=en","then	alone	-DISTR	=INS	=ONLY	people	2|3PL:PST:DUR:AND\sit	small	place	=LOC","The people used to live in their respective groups in small settlements,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1703","wara1294","nafanme menz mä zämsa","nafanme	menz	mä	zä\ms/a","3NSG.POSS	story_man	where	SG:PST:PFV\sit","where their respective ancestors had settled.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1704","wara1294","fi fobo thwamnzrm nima","fi	fobo	thwa\m/nzrm	nima","3.ABS	DIST:ALL	2|3PL:PST:DUR\sit	like_this","They were living in this way:","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1705","wara1294","ni masun z nzwamnzrm","ni	masu	=en	z	nzwa\m/nzrm","1NSG	PLN	=LOC	ALR	1PL:PST:DUR\sit","We were here at Masu,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1706","wara1294","boba wazi bämnzr nima mifinin akrimogon nä thwamnzrm","boba	wazi	b=	ä\m/nzr	nima	mifini	=en	akrimogo	=en	nä	thwa\m/nzrm","MED:ABL	side	MED=	2|3PL:NPST:IPFV\sit	like_this	PLN	=LOC	PLN	=LOC	INDF	2|3PL:PST:DUR\sit","and those other people lived on the other side of the river, for example in Mibini and Akrimogo.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-02_tci20120922a-08_masu-a1707","wara1294","kar katakatan beräro nima safsen berä","kar	kata~	katan	b=	e\rä/ro	nima	safs	=en	b=	e\rä/","place	REDUP	small	MED=	2|3PL:NPST:IPFV:AND\be	like_this	PLN	=LOC	MED=	2|3PL:NPST:IPFV\be","There were small settlements like Safés.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
